;ACTIVE_AT;ACTIVE_AX;ACTIVE_CheckCosmos;Start_ACTIVE_CheckCosmos;CosmosStatus_ACTIVE_CheckCosmos;GwsAreOK_ACTIVE_CheckCosmos;trainbus_fnLRS_ACTIVE_CheckCosmos;Address_ACTIVE_CheckCosmos;ReadHeartBeats_ACTIVE_CheckCosmos;CCVarQualityReset_ACTIVE_CheckCosmos;RefreshAdmVars_ACTIVE_CheckCosmos;AdmsAreOK_ACTIVE_CheckCosmos;CcusAreOK_ACTIVE_CheckCosmos;fnLRS_ACTIVE_CheckCosmos;TrazasDepuracion_ACTIVE_CheckCosmos;PrintTrazas_ACTIVE_CheckCosmos;ACTIVE_CM;ACTIVE_CV;ACTIVE_EC;ACTIVE_EQ;ACTIVE_EV1;ACTIVE_EV2;ACTIVE_EV3;ACTIVE_EV4;ACTIVE_GW;ACTIVE_HMI;ACTIVE_IL;ACTIVE_LZ;ACTIVE_MT;ACTIVE_PU;ACTIVE_RG;ACTIVE_SIV;main;Background;EXECUTE_PASSIVE_BLOCK_8;EXECUTE_PASSIVE_BLOCK_16;EXECUTE_PASSIVE_BLOCK_32;EXECUTE_PASSIVE_BLOCK_64;EXECUTE_PASSIVE_BLOCK_128;EXECUTE_PASSIVE_BLOCK_256;EXECUTE_PASSIVE_BLOCK_512;EXECUTE_PASSIVE_BLOCK_1024;EXECUTE_PASSIVE_NON_SUPPORTED_BLOCKS;EXECUTE_ACTIVE_BLOCK_8;EXECUTE_ACTIVE_BLOCK_16;EXECUTE_ACTIVE_BLOCK_32;EXECUTE_ACTIVE_BLOCK_64;EXECUTE_ACTIVE_BLOCK_128;EXECUTE_ACTIVE_BLOCK_256;EXECUTE_ACTIVE_BLOCK_512;EXECUTE_ACTIVE_BLOCK_1024;EXECUTE_ACTIVE_NON_SUPPORTED_BLOCKS;CCU_DRS_INIT;CCU_GO_TO_SHUTDOWN;CCU_REQUEST_REDUNDANT_DATA;MonVarInit;PASSIVE_AT;PASSIVE_AX;PASSIVE_CheckCosmos;Start_PASSIVE_CheckCosmos;CosmosStatus_PASSIVE_CheckCosmos;GwsAreOK_PASSIVE_CheckCosmos;trainbus_fnLRS_PASSIVE_CheckCosmos;Address_PASSIVE_CheckCosmos;ReadHeartBeats_PASSIVE_CheckCosmos;CCVarQualityReset_PASSIVE_CheckCosmos;RefreshAdmVars_PASSIVE_CheckCosmos;AdmsAreOK_PASSIVE_CheckCosmos;CcusAreOK_PASSIVE_CheckCosmos;fnLRS_PASSIVE_CheckCosmos;TrazasDepuracion_PASSIVE_CheckCosmos;PrintTrazas_PASSIVE_CheckCosmos;PASSIVE_CM;PASSIVE_CV;PASSIVE_EC;PASSIVE_EQ;PASSIVE_EV1;PASSIVE_EV2;PASSIVE_EV3;PASSIVE_EV4;PASSIVE_GW;PASSIVE_HMI;PASSIVE_IL;PASSIVE_LZ;PASSIVE_MT;PASSIVE_PU;PASSIVE_RG;PASSIVE_SIV;CheckAlignment;StartMonitorSystem;GetNumTSPorts;UserInit;UserMenu;UserPreInit;AT_SEQ_HSCB_SetInit;AT_SEQ_HSCB_SetValue;AT_SEQ_HSCB_GetHSCBOn;AT_SEQ_HSCB_GetHSCBOff;AT_SEQ_PANT_SetInit;AT_SEQ_PANT_SetValue;AT_SEQ_PANT_GetPantOn;AT_SEQ_PANT_GetPantOff;AX_AREN_CMD_SetInit;AX_AREN_CMD_SetNullSpeed;AX_AREN_CMD_SetDirection;AX_AREN_CMD_SetCondApli;AX_AREN_CMD_SetOrdParado;AX_AREN_CMD_GetArenMan;AX_AREN_CMD_GetArenCmd;AX_AREN_CMD_GetArenC1_1;AX_AREN_CMD_GetArenC1_2;AX_AREN_CMD_GetArenC2_1;AX_AREN_CMD_GetArenC2_2;AX_CMD_SetInit;AX_CMD_SetNullSpeed;AX_CMD_SetCond;AX_CMD_GetOrden;AX_COMP_CMD_SetInit;AX_COMP_CMD_SetInput;AX_COMP_CMD_GetCompCmd;AX_COMP_CMD_GetCompFail;AX_LAVA_SetInit;AX_LAVA_SetCon;AX_LAVA_GetOrden;AX_LUN_TER_SetInit;AX_LUN_TER_CabActive;AX_LUN_TER_SetConmut;AX_LUN_TER_GetOrden;AX_PIL_SetInit;AX_PIL_SetValue;AX_PIL_GetValue;AX_PIL_SELECT_SetInit;AX_PIL_SELECT_SetValue;AX_PIL_SELECT_GetValue;CV_400_ON_SetInit;CV_400_ON_SetInput;CV_400_ON_GetOnC1;CV_400_ON_GetOnC2;CV_400_ON_GetOnM3;CV_AUX_SetInit;CV_AUX_SetInput;CV_AUX_GetAuxR;CV_AUX_GetAuxM3;CV_AUX_GetOutR;CV_AUX_GetOutM3;CV_AUX_AuxSimple;CV_INV_AUX_SetInit;CV_INV_AUX_SetInputHVACR;CV_INV_AUX_SetInputHVTCU;CV_INV_AUX_SetInput;CV_INV_AUX_GetValue;CV_INV_AUX_GetOutput;EC_HVAC_COMP_SetInit;EC_HVAC_COMP_SetInput;EC_HVAC_COMP_GetCompS1;EC_HVAC_COMP_GetCompS2;EC_HVAC_COMP_GetCompS3;EC_HVAC_ENER_SetLimitSeq;EC_HVAC_ENER_GetLimitSeq;EC_HVAC_ENER_SetLevel;EC_HVAC_ENER_QuitLevel;EC_HVAC_ENER_GetLimit25;EC_HVAC_ENER_GetLimit50;EC_HVAC_ENER_GetLimit75;EC_HVAC_ENER_SetPRange;EC_HVAC_ENER_GetPRange;EC_HVAC_ON_SetInput;EC_HVAC_ON_SetInhibi;EC_HVAC_ON_SetCon;EC_HVAC_ON_SetDes;EC_HVAC_ON_GetOn;EC_HVAC_ON_GetMDeg;GW_ACO_SetInit;GW_ACO_SetInput;GW_ACO_GetAcoC1;GW_ACO_GetAcoC2;GW_ACO_GetUTDos;GW_ENG_SetInit;GW_ENG_SetPulsa;GW_ENG_SetInput;GW_ENG_GetSecAco;GW_ENG_GetSecDes;GW_ENG_GetEstado;GW_ENG_GetFail;GW_ENG_GetOutBotExt;GW_ENG_GetOutBotRet;GW_ENG_GetOutDesDes;GW_ENG_GetOutDesBlo;GW_ORI_SetInput;GW_ORI_GetOriAco;GW_ORI_GetOriTren;GW_SLAVE_SetInit;GW_SLAVE_SetInput;GW_SLAVE_GetSlave;GW_SLAVE_GetSec;HMI_CCTV_AddStep;HMI_CCTV_GetCamA1;HMI_CCTV_GetCamA2;HMI_CCTV_GetCamB1;HMI_CCTV_GetCamB2;IL_MODO_LIMP_SetInit;IL_MODO_LIMP_SetActive;IL_MODO_LIMP_SetOff;IL_MODO_LIMP_SetActiveTn;IL_MODO_LIMP_GetModoLimp;IL_MODO_LIMP_GetModoLimpOff;LZ_LIMITED_S_SetInit;LZ_LIMITED_S_SetL1;LZ_LIMITED_S_SetL2;LZ_LIMITED_S_SetL3;LZ_LIMITED_S_SetL4;LZ_LIMITED_S_SetL5;LZ_LIMITED_S_GetLimit;LZ_TR_CERRAR_SetInit;LZ_TR_CERRAR_SetCerrar;LZ_TR_CERRAR_SetAbrirLazo;LZ_TR_CERRAR_SetAbrirManipu;LZ_TR_CERRAR_SetAbrirSobreVel;LZ_TR_CERRAR_SetAbrirOtro;LZ_TR_CERRAR_SetAbrirFreno;LZ_TR_CERRAR_SetAbrirDesacop;LZ_TR_CERRAR_GetValue;LZ_TR_CERRAR_GetCondManipu;LZ_TR_CERRAR_GetCondSobrevel;LZ_TR_CERRAR_GetCondFreno;LZ_TR_CERRAR_GetCondDesacop;MT_ACTIVE_SetInput;MT_ACTIVE_GetCabC1;MT_ACTIVE_GetCabC2;MT_ACTIVE_GetActiveTN;MT_FR_ANU_SetInput;MT_FR_ANU_SetCmd;MT_FR_ANU_GetAnular;MT_FR_ANU_GetSalida;MT_MC_DEF_SetInput;MT_MC_DEF_SetInit;MT_MC_DEF_Def;MT_MC_DEF_Fail;MT_MC_DEF_GetValue;MT_MC_DEF_GetFail;MT_MC_DEF_GetDrive;MT_MC_DEF_GetBrake;PU_HAB_CMD_SetInit;PU_HAB_CMD_SetInhibi;PU_HAB_CMD_SetHabOn;PU_HAB_CMD_SetPulCab;PU_HAB_CMD_SetUTAco;PU_HAB_CMD_SetLimp;PU_HAB_CMD_SetOffSeq;PU_HAB_CMD_GetValue;PU_HAB_ON_SetDigInput;PU_HAB_ON_SetPuCom;PU_HAB_ON_GetValue;PU_HAB_PIL_SetInput;PU_HAB_PIL_SetGw;PU_HAB_PIL_GetValue;RG_NULL_SPEED_SetInput;RG_NULL_SPEED_SetOtro;RG_NULL_SPEED_GetValue;RG_NULL_SPEED_GetAbrir;SIV_VOL_SELECT_SetInit;SIV_VOL_SELECT_SetValue;SIV_VOL_SELECT_GetValue
LZ_TR_CERRAR_SetCerrar;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,75;0,8;0,85714287;0,875;0,75;0,8;0,8333333;0,9;0,8;0,8;0,8;0,8888889;0,8;0,8888889;1;1;1;1;1;0,8;0,75;0,8;0,8888889;0,75;0,85714287;0,6666667;0,8333333;0,75;0,85714287;0,8888889;0,75;0,75;0,8;0,8888889;0,8;0,8;0,6666667;0,8333333;0,8333333;0,6666667;1;0,8333333;1;1;1;0,8;0,90909094;1;1;1;1;1;0,8888889;1;1;1;0,875;1;0,8;0,9230769;1;1;1;0,8;0,75;0,75;0,75;1;1;1;0,8;0,6666667;0,8;0,8;0,75;0,75;0,9285714;0,875;0,8;0,9411765;1;1;1;0,8888889;0,75;0,9230769;1;1;1;1;1;1;1;1;0,8;1;1;0,75;0,875;1;1;0,75;0,6666667;0,6666667;0,6666667;0,6666667;0,75;0,75;0,75;0,8;0,9;1;0,8888889;0,75;0,75;0,75;0,75;0,75;1;0,9;0;0,6;0,75;0,7777778;0,5;0,75;0,75;0,8;1;1;1;1;0,90909094;1;1;1;0,8333333;0,8;0,8333333;1;0,9;0,875;1;1;1;1;1;1;0,8;0,75;0,875;0,85714287;0,8333333;0,8888889;0,8;1;0,8;0,8;1;0,9166667;0,85714287;1;0,8;0,8333333;1;1;0,875;0,875;0,6666667
LZ_TR_CERRAR_SetAbrirLazo;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,8;0,8333333;0,875;0,8888889;0,8;0,8333333;0,85714287;0,90909094;0,8333333;0,8333333;0,8333333;0,9;0,8333333;0,9;1;1;1;1;1;0,8333333;0,8;0,8333333;0,9;0,8;0,875;0,75;0,85714287;0,8;0,875;0,9;0,8;0,8;0,8333333;0,9;0,8333333;0,8333333;0,75;0,85714287;0,85714287;0,75;1;0,85714287;1;1;1;0,8333333;0,9166667;1;1;1;1;1;0,9;1;1;1;0,8888889;1;0,8333333;0,9285714;1;1;1;0,8333333;0,8;0,8;0,8;1;1;1;0,8333333;0,75;0,8333333;0,8333333;0,8;0,8;0,93333334;0,8888889;0,8333333;0,9444444;1;1;1;0,9;0,8;0,9285714;1;1;1;1;1;1;1;1;0,8333333;1;1;0,8;0,8888889;1;1;0,8;0,75;0,75;0,75;0,75;0,8;0,8;0,8;0,8333333;0,90909094;1;0,9;0,8;0,8;0,8;0,8;0,8;1;0,90909094;0,6;0;0,875;0,6666667;0,25;0,625;0,625;0,8181818;1;1;1;1;0,9166667;1;1;1;0,85714287;0,8333333;0,85714287;1;0,90909094;0,8888889;1;1;1;1;1;1;0,8333333;0,8;0,8888889;0,875;0,85714287;0,9;0,8333333;1;0,8333333;0,8333333;1;0,9230769;0,875;1;0,8333333;0,85714287;1;1;0,8888889;0,8888889;0,75
LZ_TR_CERRAR_SetAbrirManipu;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,875;0,8888889;0,5;0,5555556;0,875;0,8888889;0,42857143;0,6363636;0,8888889;0,8888889;0,8888889;0,9230769;0,8888889;0,6;1;1;1;1;1;0,8888889;0,875;0,8888889;0,7;0,875;0,90909094;0,85714287;0,42857143;0,875;0,90909094;0,6;0,875;0,875;0,8888889;0,6;0,8888889;0,8888889;0,85714287;0,9;0,9;0,85714287;1;0,9;1;1;1;0,8888889;0,6666667;1;1;1;1;1;0,9230769;1;1;1;0,6666667;0,625;0,8888889;0,71428573;1;1;1;0,8888889;0,875;0,875;0,875;1;1;1;0,8888889;0,85714287;0,8888889;0,8888889;0,875;0,875;0,9444444;0,9166667;0,8888889;0,9444444;1;1;1;0,9230769;0,875;0,9285714;1;1;1;1;1;1;1;1;0,8888889;1;1;0,875;0,5555556;1;1;0,875;0,85714287;0,85714287;0,85714287;0,85714287;0,875;0,875;0,875;0,8888889;0,6363636;1;0,9230769;0,875;0,875;0,875;0,875;0,875;1;0,9285714;0,75;0,875;0;0,5555556;0,85714287;0,5;0,5;1;1;1;1;1;0,93333334;1;1;1;0,9;0,8888889;0,9;1;0,9285714;0,9166667;1;1;1;1;1;1;0,8888889;0,875;0,5555556;0,90909094;0,9;0,6;0,8888889;1;0,8888889;0,8888889;1;0,6923077;0,90909094;1;0,8888889;0,9;1;1;0,9166667;0,9166667;0,85714287
LZ_TR_CERRAR_SetAbrirSobreVel;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,8888889;0,9;0,5555556;0,6;0,8888889;0,9;0,5;0,6666667;0,9;0,9;0,9;0,9285714;0,9;0,6363636;1;1;1;1;1;0,9;0,8888889;0,9;0,72727275;0,8888889;0,9166667;0,875;0,5;0,8888889;0,9166667;0,6363636;0,8888889;0,8888889;0,9;0,6363636;0,9;0,9;0,875;0,90909094;0,90909094;0,875;1;0,90909094;1;1;1;0,9;0,6923077;1;1;1;1;1;0,9285714;1;1;1;0,7;0,6666667;0,9;0,73333335;1;1;1;0,9;0,8888889;0,8888889;0,8888889;1;1;1;0,9;0,875;0,9;0,9;0,8888889;0,8888889;0,94736844;0,9230769;0,9;0,94736844;1;1;1;0,9285714;0,8888889;0,93333334;1;1;1;1;1;1;1;1;0,9;1;1;0,8888889;0,6;1;1;0,8888889;0,875;0,875;0,875;0,875;0,8888889;0,8888889;0,8888889;0,9;0,6666667;1;0,9285714;0,8888889;0,8888889;0,8888889;0,8888889;0,8888889;1;0,93333334;0,7777778;0,6666667;0,5555556;0;0,625;0,33333334;0,33333334;0,6923077;1;1;1;1;0,9375;1;1;1;0,90909094;0,9;0,90909094;1;0,93333334;0,9230769;1;1;1;1;1;1;0,9;0,8888889;0,6;0,9166667;0,90909094;0,6363636;0,9;1;0,9;0,9;1;0,71428573;0,9166667;1;0,9;0,90909094;1;1;0,9230769;0,9230769;0,875
LZ_TR_CERRAR_SetAbrirOtro;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,75;0,8;0,85714287;0,875;0,75;0,8;0,8333333;0,9;0,8;0,8;0,8;0,8888889;0,8;0,8888889;1;1;1;1;1;0,8;0,75;0,8;0,8888889;0,75;0,85714287;0,6666667;0,8333333;0,75;0,85714287;0,8888889;0,75;0,75;0,8;0,8888889;0,8;0,8;0,6666667;0,8333333;0,8333333;0,6666667;1;0,8333333;1;1;1;0,8;0,90909094;1;1;1;1;1;0,8888889;1;1;1;0,875;1;0,8;0,9230769;1;1;1;0,8;0,75;0,75;0,75;1;1;1;0,8;0,6666667;0,8;0,8;0,75;0,75;0,9285714;0,875;0,8;0,9411765;1;1;1;0,8888889;0,75;0,9230769;1;1;1;1;1;1;1;1;0,8;1;1;0,75;0,875;1;1;0,75;0,6666667;0,6666667;0,6666667;0,6666667;0,75;0,75;0,75;0,8;0,9;1;0,8888889;0,75;0,75;0,75;0,75;0,75;1;0,9;0,5;0,25;0,85714287;0,625;0;0,5714286;0,5714286;0,8;1;1;1;1;0,90909094;1;1;1;0,8333333;0,8;0,8333333;1;0,9;0,875;1;1;1;1;1;1;0,8;0,75;0,875;0,85714287;0,8333333;0,8888889;0,8;1;0,8;0,8;1;0,9166667;0,85714287;1;0,8;0,8333333;1;1;0,875;0,875;0,6666667
LZ_TR_CERRAR_SetAbrirFreno;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,875;0,8888889;0,5;0,5555556;0,875;0,8888889;0,42857143;0,6363636;0,8888889;0,8888889;0,8888889;0,9230769;0,8888889;0,6;1;1;1;1;1;0,8888889;0,875;0,8888889;0,7;0,875;0,90909094;0,85714287;0,42857143;0,875;0,90909094;0,6;0,875;0,875;0,8888889;0,6;0,8888889;0,8888889;0,85714287;0,9;0,9;0,85714287;1;0,9;1;1;1;0,8888889;0,6666667;1;1;1;1;1;0,9230769;1;1;1;0,6666667;0,625;0,8888889;0,71428573;1;1;1;0,8888889;0,875;0,875;0,875;1;1;1;0,8888889;0,85714287;0,8888889;0,8888889;0,875;0,875;0,9444444;0,9166667;0,8888889;0,9444444;1;1;1;0,9230769;0,875;0,9285714;1;1;1;1;1;1;1;1;0,8888889;1;1;0,875;0,5555556;1;1;0,875;0,85714287;0,85714287;0,85714287;0,85714287;0,875;0,875;0,875;0,8888889;0,6363636;1;0,9230769;0,875;0,875;0,875;0,875;0,875;1;0,9285714;0,75;0,625;0,5;0,33333334;0,5714286;0;0,25;0,7692308;1;1;1;1;0,93333334;1;1;1;0,9;0,8888889;0,9;1;0,9285714;0,9166667;1;1;1;1;1;1;0,8888889;0,875;0,5555556;0,90909094;0,9;0,6;0,8888889;1;0,8888889;0,8888889;1;0,6923077;0,90909094;1;0,8888889;0,9;1;1;0,9166667;0,9166667;0,85714287
LZ_TR_CERRAR_SetAbrirDesacop;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,875;0,8888889;0,5;0,5555556;0,875;0,8888889;0,42857143;0,6363636;0,8888889;0,8888889;0,8888889;0,9230769;0,8888889;0,6;1;1;1;1;1;0,8888889;0,875;0,8888889;0,7;0,875;0,90909094;0,85714287;0,42857143;0,875;0,90909094;0,6;0,875;0,875;0,8888889;0,6;0,8888889;0,8888889;0,85714287;0,9;0,9;0,85714287;1;0,9;1;1;1;0,8888889;0,6666667;1;1;1;1;1;0,9230769;1;1;1;0,6666667;0,625;0,8888889;0,71428573;1;1;1;0,8888889;0,875;0,875;0,875;1;1;1;0,8888889;0,85714287;0,8888889;0,8888889;0,875;0,875;0,9444444;0,9166667;0,8888889;0,9444444;1;1;1;0,9230769;0,875;0,9285714;1;1;1;1;1;1;1;1;0,8888889;1;1;0,875;0,5555556;1;1;0,875;0,85714287;0,85714287;0,85714287;0,85714287;0,875;0,875;0,875;0,8888889;0,6363636;1;0,9230769;0,875;0,875;0,875;0,875;0,875;1;0,9285714;0,75;0,625;0,5;0,33333334;0,5714286;0,25;0;0,7692308;1;1;1;1;0,93333334;1;1;1;0,9;0,8888889;0,9;1;0,9285714;0,9166667;1;1;1;1;1;1;0,8888889;0,875;0,5555556;0,90909094;0,9;0,6;0,8888889;1;0,8888889;0,8888889;1;0,6923077;0,90909094;1;0,8888889;0,9;1;1;0,9166667;0,9166667;0,85714287
LZ_TR_CERRAR_GetValue;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,8;0,8181818;1;0,6923077;0,8;0,7692308;0,7692308;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
LZ_TR_CERRAR_GetCondManipu;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
LZ_TR_CERRAR_GetCondSobrevel;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
LZ_TR_CERRAR_GetCondFreno;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
LZ_TR_CERRAR_GetCondDesacop;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
